H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_221.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_221.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_221.jpg,0,0,0,1.225241E-05
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_291.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_291.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_291.jpg,0,0,0,1.657298E-05
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_361.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_361.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_361.jpg,0,0,0,0.0001001317
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_432.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_432.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_432.jpg,0,0,0,3.855896E-05
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_502.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_502.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_502.jpg,0,0,0,0.0001197166
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_572.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_572.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_572.jpg,0,0,0,0.0001288624
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_641.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_641.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_641.jpg,0,0,0,0.0001330538
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_711.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_711.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_711.jpg,0,0,0,6.829856E-05
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_781.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_781.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_781.jpg,0.1,0,0,0.0001494173
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_852.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_852.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_852.jpg,0.3,0.2314752,0,0.1159653
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_924.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_924.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_924.jpg,0,0.4682382,0,0.5026914
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_05_993.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_05_993.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_05_993.jpg,0,0.6547019,0,0.9255871
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_062.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_062.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_062.jpg,0,0.8439534,0,1.377619
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_133.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_133.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_133.jpg,0,0.7789734,0,2.239561
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_204.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_204.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_204.jpg,0,0.5489256,0,2.83444
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_273.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_273.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_273.jpg,0,0.3580825,0,3.128175
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_344.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_344.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_344.jpg,0.2,0.1725412,0,3.313424
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_413.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_413.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_413.jpg,0.35,0.3605587,0,3.519335
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_483.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_483.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_483.jpg,0.5500001,0.5906218,0,3.953327
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_553.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_553.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_553.jpg,0,0.4855822,0,4.307526
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_624.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_624.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_624.jpg,0,0.2533858,0,4.604047
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_693.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_693.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_693.jpg,0,0.06692656,0,4.676857
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_764.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_764.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_764.jpg,0,0,0,4.642712
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\center_2021_06_24_16_04_06_834.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\left_2021_06_24_16_04_06_834.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\data\6\IMG\right_2021_06_24_16_04_06_834.jpg,0,0,0,4.614701
