H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_37_815.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_37_815.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_37_815.jpg,0,0,0,1.367347E-05
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_37_884.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_37_884.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_37_884.jpg,0,0,0,8.585268E-06
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_37_954.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_37_954.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_37_954.jpg,0,0,0,4.894753E-06
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_38_024.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_38_024.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_38_024.jpg,0,0,0,2.706224E-06
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_38_094.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_38_094.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_38_094.jpg,0,0,0,5.775114E-06
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_38_164.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_38_164.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_38_164.jpg,0,0,0,1.513466E-05
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_38_234.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_38_234.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_38_234.jpg,0,0,0,5.429872E-06
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_38_304.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_38_304.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_38_304.jpg,0,0,0,3.330901E-06
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_38_374.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_38_374.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_38_374.jpg,0,0,0,1.974973E-06
H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_06_01_19_41_38_440.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_06_01_19_41_38_440.jpg,H:\Programming\Udacity\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_06_01_19_41_38_440.jpg,0,0.0223344,0,0.001069798
